WKT,Coordinates,Route Name,Route Number
"POINT (120.9716332 14.6204145)",14.6204145, 120.9716332,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.9721598 14.6219204)",14.6219204, 120.9721598,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.9719526 14.6221903)",14.6221903, 120.9719526,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.9700059 14.6231453)",14.6231453, 120.9700059,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.967696 14.6243155)",14.6243155, 120.967696,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.9658385 14.6271661)",14.6271661, 120.9658385,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.9646612 14.6297748)",14.6297748, 120.9646612,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.96359 14.63213)",14.63213,120.96359,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.9621045 14.6353183)",14.6353183, 120.9621045,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.9611287 14.6365795)",14.6365795, 120.9611287,Divisoria–Gasak via H. Lopez,100.0
"POINT (120.994095 14.5650904)",14.5650904, 120.994095,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9931964 14.5669997)",14.5669997, 120.9931964,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9918202 14.5699208)",14.5699208, 120.9918202,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9913575 14.5708301)",14.5708301, 120.9913575,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9907981 14.573478)",14.573478, 120.9907981,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.990436 14.5741218)",14.5741218, 120.990436,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9897825 14.5752818)",14.5752818, 120.9897825,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9891421 14.5764332)",14.5764332, 120.9891421,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9884299 14.5776979)",14.5776979, 120.9884299,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9877216 14.5789592)",14.5789592, 120.9877216,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9860809 14.5801093)",14.5801093, 120.9860809,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9849486 14.5821442)",14.5821442, 120.9849486,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9837906 14.5841615)",14.5841615, 120.9837906,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9828615 14.5858767)",14.5858767, 120.9828615,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9824347 14.5866154)",14.5866154, 120.9824347,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9809351 14.5899155)",14.5899155, 120.9809351,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9806873 14.5907647)",14.5907647, 120.9806873,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9801597 14.5930587)",14.5930587, 120.9801597,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9843709 14.5995193)",14.5995193, 120.9843709,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9859047 14.6069708)",14.6069708, 120.9859047,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.986173 14.609468)",14.609468, 120.986173,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9863159 14.6113107)",14.6113107, 120.9863159,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9865166 14.613853)",14.613853, 120.9865166,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9877709 14.615144)",14.615144, 120.9877709,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9884361 14.6157554)",14.6157554, 120.9884361,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9881963 14.6135436)",14.6135436, 120.9881963,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9870858 14.6125645)",14.6125645, 120.9870858,Baclaran-Blumentritt via L Guinto,101.0
"POINT (120.9940943 14.5650884)",14.5650884, 120.9940943,Baclaran-Dapitan,102.0
"POINT (120.9931991 14.5669971)",14.5669971, 120.9931991,Baclaran-Dapitan,102.0
"POINT (120.9918202 14.5699111)",14.5699111, 120.9918202,Baclaran-Dapitan,102.0
"POINT (120.9913588 14.5708223)",14.5708223, 120.9913588,Baclaran-Dapitan,102.0
