WKT,Longitude,Latitude,Route Name,Route Number
POINT (120.982854829797 14.6184418857417),120.9828548,14.61844189,Frisco-Remedios,71
POINT (120.982881776458 14.6209882902597),120.9828818,14.62098829,Frisco-Remedios,71
POINT (120.98296854558 14.6223856078266),120.9829685,14.62238561,Frisco-Remedios,71
POINT (120.985036622303 14.6238174718992),120.9850366,14.62381747,Frisco-Remedios,71
POINT (120.987166721992 14.6241311946886),120.9871667,14.62413119,Frisco-Remedios,71
POINT (120.989284640661 14.6239823354492),120.9892846,14.62398234,Frisco-Remedios,71
POINT (120.990311785509 14.6275135717989),120.9903118,14.62751357,Frisco-Remedios,71
POINT (120.991082088626 14.6297602538752),120.9910821,14.62976025,Frisco-Remedios,71
POINT (120.991799264567 14.6320378495966),120.9917993,14.63203785,Frisco-Remedios,71
POINT (120.992702348782 14.6346875277197),120.9927023,14.63468753,Frisco-Remedios,71
POINT (120.993273120223 14.6363459031816),120.9932731,14.6363459,Frisco-Remedios,71
POINT (120.996129482083 14.6377058882321),120.9961295,14.63770589,Frisco-Remedios,71
POINT (120.998029165762 14.6379623827975),120.9980292,14.63796238,Frisco-Remedios,71
POINT (121.000602396008 14.6383021054222),121.0006024,14.63830211,Frisco-Remedios,71
POINT (121.002980221539 14.6386197292415),121.0029802,14.63861973,Frisco-Remedios,71
POINT (121.004852967513 14.6388796556552),121.004853,14.63887966,Frisco-Remedios,71
POINT (121.007875755751 14.6392365226988),121.0078758,14.63923652,Frisco-Remedios,71
POINT (121.010131034836 14.6395973753638),121.010131,14.63959738,Frisco-Remedios,71
POINT (121.011732128024 14.6398236680242),121.0117321,14.63982367,Frisco-Remedios,71
POINT (121.013287434069 14.6399689558513),121.0132874,14.63996896,Frisco-Remedios,71
POINT (121.014902802583 14.6401766167082),121.0149028,14.64017662,Frisco-Remedios,71
POINT (120.976877 14.579474),120.976877,14.579474,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.983243669708 14.5811111197085),120.9832437,14.58111112,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.982639919708 14.5822017197085),120.9826399,14.58220172,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.981309219708 14.5848864197085),120.9813092,14.58488642,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.993836504809 14.5652642742788),120.9938365,14.56526427,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.979333819708 14.5885644197085),120.9793338,14.58856442,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.993836504809 14.5652642742788),120.9938365,14.56526427,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.986690419708 14.6039105197085),120.9866904,14.60391052,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.991986119708 14.6098287197085),120.9919861,14.60982872,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.997235619708 14.6135330197085),120.9972356,14.61353302,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.9957848 14.6144637999999),120.9957848,14.6144638,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.002505669708 14.6135162197085),121.0025057,14.61351622,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.011494519708 14.6163908697085),121.0114945,14.61639087,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.0016124 14.6150057),121.0016124,14.6150057,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.013090951232 14.6179883180081),121.013091,14.61798832,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.016209769708 14.6186711197084),121.0162098,14.61867112,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.041521619708 14.6229412197085),121.0415216,14.62294122,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.020631569708 14.6199977697085),121.0206316,14.61999777,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.024088619708 14.6210885197085),121.0240886,14.62108852,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.026707419708 14.6216131197085),121.0267074,14.62161312,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.029128419708 14.6228617197085),121.0291284,14.62286172,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.033768319708 14.6229270197085),121.0337683,14.62292702,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.0016124 14.6150057),121.0016124,14.6150057,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.038774519708 14.6233179197085),121.0387745,14.62331792,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.995497469708 14.5533982697085),120.9954975,14.55339827,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.0016124 14.6150057),121.0016124,14.6150057,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.0016124 14.6150057),121.0016124,14.6150057,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.051462819708 14.6206769697084),121.0514628,14.62067697,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.051765719708 14.6216399197085),121.0517657,14.62163992,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.054119619708 14.6226059197085),121.0541196,14.62260592,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.054119619708 14.6226059197085),121.0541196,14.62260592,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.048084065888 14.6207573999683),121.0480841,14.6207574,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.056968919708 14.6211680197085),121.0569689,14.62116802,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.057315169708 14.6203673697084),121.0573152,14.62036737,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.0435435 14.6133812),121.0435435,14.6133812,Murphy-TM Kalaw via E. Rodriguez,72
POINT (121.059124819708 14.6167099197085),121.0591248,14.61670992,Murphy-TM Kalaw via E. Rodriguez,72
POINT (120.968511050083 14.5941348695017),120.9685111,14.59413487,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Philcoa-Pier South via Quezon Avenue,73
POINT (120.979333819708 14.5885644197085),120.9793338,14.58856442,Philcoa-Pier South via Quezon Avenue,73
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Philcoa-Pier South via Quezon Avenue,73
POINT (120.986690419708 14.6039105197085),120.9866904,14.60391052,Philcoa-Pier South via Quezon Avenue,73
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Philcoa-Pier South via Quezon Avenue,73
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Philcoa-Pier South via Quezon Avenue,73
POINT (120.991359019708 14.6080435197085),120.991359,14.60804352,Philcoa-Pier South via Quezon Avenue,73
POINT (120.991986119708 14.6098287197085),120.9919861,14.60982872,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Philcoa-Pier South via Quezon Avenue,73
POINT (120.997235619708 14.6135330197085),120.9972356,14.61353302,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Philcoa-Pier South via Quezon Avenue,73
POINT (121.001509019708 14.6176327197085),121.001509,14.61763272,Philcoa-Pier South via Quezon Avenue,73
POINT (121.002987219708 14.6186966197085),121.0029872,14.61869662,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-Pier South via Quezon Avenue,73
POINT (121.005634469708 14.6214894197085),121.0056345,14.62148942,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-Pier South via Quezon Avenue,73
POINT (121.009182719708 14.6250373697085),121.0091827,14.62503737,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-Pier South via Quezon Avenue,73
POINT (121.013814831053 14.6289741501823),121.0138148,14.62897415,Philcoa-Pier South via Quezon Avenue,73
POINT (121.015639069708 14.6298284697085),121.0156391,14.62982847,Philcoa-Pier South via Quezon Avenue,73
POINT (121.020806519708 14.6331148697085),121.0208065,14.63311487,Philcoa-Pier South via Quezon Avenue,73
POINT (121.017318119708 14.6313686197085),121.0173181,14.63136862,Philcoa-Pier South via Quezon Avenue,73
POINT (121.017760019708 14.6319817197085),121.01776,14.63198172,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-Pier South via Quezon Avenue,73
POINT (121.024718219708 14.6358846197085),121.0247182,14.63588462,Philcoa-Pier South via Quezon Avenue,73
POINT (121.026387319708 14.6369443197085),121.0263873,14.63694432,Philcoa-Pier South via Quezon Avenue,73
POINT (121.027064069708 14.6374668197085),121.0270641,14.63746682,Philcoa-Pier South via Quezon Avenue,73
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-Pier South via Quezon Avenue,73
POINT (121.037191369708 14.6413347697085),121.0371914,14.64133477,Philcoa-Pier South via Quezon Avenue,73
POINT (121.044484619708 14.6463905197085),121.0444846,14.64639052,Philcoa-Pier South via Quezon Avenue,73
POINT (121.048681019708 14.6447704697085),121.048681,14.64477047,Philcoa-Pier South via Quezon Avenue,73
POINT (121.049760519708 14.6518205197085),121.0497605,14.65182052,Philcoa-Pier South via Quezon Avenue,73
POINT (121.050721819708 14.6516384197085),121.0507218,14.65163842,Philcoa-Pier South via Quezon Avenue,73
POINT (120.976877 14.579474),120.976877,14.579474,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.979333819708 14.5885644197085),120.9793338,14.58856442,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.986690419708 14.6039105197085),120.9866904,14.60391052,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.988143669708 14.6088467197085),120.9881437,14.60884672,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.991359019708 14.6080435197085),120.991359,14.60804352,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.991986119708 14.6098287197085),120.9919861,14.60982872,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.997235619708 14.6135330197085),120.9972356,14.61353302,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9880394 14.6052594999999),120.9880394,14.6052595,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.001509019708 14.6176327197085),121.001509,14.61763272,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.002987219708 14.6186966197085),121.0029872,14.61869662,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.005634469708 14.6214894197085),121.0056345,14.62148942,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.009182719708 14.6250373697085),121.0091827,14.62503737,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.015501869708 14.6183497197085),121.0155019,14.61834972,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.015639069708 14.6298284697085),121.0156391,14.62982847,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.020806519708 14.6331148697085),121.0208065,14.63311487,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.017318119708 14.6313686197085),121.0173181,14.63136862,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.017760019708 14.6319817197085),121.01776,14.63198172,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.024718219708 14.6358846197085),121.0247182,14.63588462,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.026387319708 14.6369443197085),121.0263873,14.63694432,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.027064069708 14.6374668197085),121.0270641,14.63746682,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9991032 14.6175311),120.9991032,14.6175311,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.037191369708 14.6413347697085),121.0371914,14.64133477,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.037191369708 14.6413347697085),121.0371914,14.64133477,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.037082619708 14.6327315697085),121.0370826,14.63273157,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.037191369708 14.6413347697085),121.0371914,14.64133477,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.044484619708 14.6463905197085),121.0444846,14.64639052,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.048681019708 14.6447704697085),121.048681,14.64477047,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.049760519708 14.6518205197085),121.0497605,14.65182052,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (121.050721819708 14.6516384197085),121.0507218,14.65163842,Philcoa-TM Kalaw via Quezon Avenue,74
POINT (120.9732917 14.6065238),120.9732917,14.6065238,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.9732917 14.6056667),120.9732917,14.6056667,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.975081019708 14.6112383197085),120.975081,14.61123832,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.973885919708 14.6128793197085),120.9738859,14.61287932,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.975744819708 14.6140714197085),120.9757448,14.61407142,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.976057219708 14.6154027197085),120.9760572,14.61540272,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.977689333662 14.6189135771952),120.9776893,14.61891358,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.978669619708 14.6168428197085),120.9786696,14.61684282,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.977689333662 14.6189135771952),120.9776893,14.61891358,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.977689333662 14.6189135771952),120.9776893,14.61891358,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.977689333662 14.6189135771952),120.9776893,14.61891358,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.979031712172 14.6257118735838),120.9790317,14.62571187,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.977689333662 14.6189135771952),120.9776893,14.61891358,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.9793920484 14.6290052042011),120.979392,14.6290052,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.979898354012 14.6304934719863),120.9798984,14.63049347,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.979073019708 14.6306241197085),120.979073,14.63062412,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.978450719708 14.6391751197085),120.9784507,14.63917512,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.981032669708 14.6348973197085),120.9810327,14.63489732,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.984132169708 14.640429),120.9841322,14.640429,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.9762841 14.6458748197085),120.9762841,14.64587482,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.9761599 14.6476852),120.9761599,14.6476852,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.986840719708 14.6500961197085),120.9868407,14.65009612,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.9818962 14.6528982697085),120.9818962,14.65289827,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.987000119708 14.6438926),120.9870001,14.6438926,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.982623019708 14.6530910697085),120.982623,14.65309107,"Divisoria - MCU via Del Mundo, JA Santos",75
POINT (120.978843119708 14.5980915697085),120.9788431,14.59809157,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
POINT (120.982768019708 14.5981755197085),120.982768,14.59817552,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
POINT (120.9790281 14.5988986),120.9790281,14.5988986,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
POINT (120.980961269708 14.6130269197085),120.9809613,14.61302692,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
POINT (120.981209619708 14.6110566697085),120.9812096,14.61105667,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
POINT (120.981805151724 14.5918184405107),120.9818052,14.59181844,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
POINT (120.981805151724 14.5918184405107),120.9818052,14.59181844,"Escolta - MCU via G. Del Mundo, Dasmarinas",76
